ID;Количество комнат;Тип;район;Адрес;Площадь, м2;Этаж;Цена;Ремонт;Ссылка на объявление
298600315;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.25;15/16;5484180;;https://www.cian.ru/sale/flat/298600315
298600288;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.25;14/16;5484180;;https://www.cian.ru/sale/flat/298600288
298600261;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.25;13/16;5484180;;https://www.cian.ru/sale/flat/298600261
298600732;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.64;3/16;5473750;;https://www.cian.ru/sale/flat/298600732
298600075;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.25;15/16;5484180;;https://www.cian.ru/sale/flat/298600075
298600027;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.25;13/16;5484180;;https://www.cian.ru/sale/flat/298600027
298599934;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.64;3/16;5473750;;https://www.cian.ru/sale/flat/298599934
298600096;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.25;16/16;5553600;;https://www.cian.ru/sale/flat/298600096
298600293;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.32;14/16;5577070;;https://www.cian.ru/sale/flat/298600293
298600694;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;40.65;2/16;5581440;;https://www.cian.ru/sale/flat/298600694
298599796;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.6;9/16;5574540;;https://www.cian.ru/sale/flat/298599796
298599433;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;39.6;4/16;5581080;;https://www.cian.ru/sale/flat/298599433
298599925;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;40.65;2/16;5581440;;https://www.cian.ru/sale/flat/298599925
298600621;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.36;15/16;5583030;;https://www.cian.ru/sale/flat/298600621
298599646;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;35.85;16/16;5558220;;https://www.cian.ru/sale/flat/298599646
298599491;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;36.3;9/16;5596360;;https://www.cian.ru/sale/flat/298599491
298599480;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;36.3;8/16;5596360;;https://www.cian.ru/sale/flat/298599480
298599472;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;36.3;7/16;5596360;;https://www.cian.ru/sale/flat/298599472
298599456;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;36.3;6/16;5596360;;https://www.cian.ru/sale/flat/298599456
298599442;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок, Авиатор ЖК;36.3;5/16;5596360;;https://www.cian.ru/sale/flat/298599442
298600072;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.35;15/16;5581540;;https://www.cian.ru/sale/flat/298600072
298599912;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.24;16/16;5552000;;https://www.cian.ru/sale/flat/298599912
298599773;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.6;8/16;5574540;;https://www.cian.ru/sale/flat/298599773
298599676;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;40.32;3/16;5572350;;https://www.cian.ru/sale/flat/298599676
298599664;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;40.65;2/16;5542680;;https://www.cian.ru/sale/flat/298599664
298599423;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;40.32;3/16;5572350;;https://www.cian.ru/sale/flat/298599423
298599413;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;40.65;2/16;5542680;;https://www.cian.ru/sale/flat/298599413
298600649;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;36.24;16/16;5552000;;https://www.cian.ru/sale/flat/298600649
298600594;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.36;14/16;5583030;;https://www.cian.ru/sale/flat/298600594
298600567;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.36;13/16;5583030;;https://www.cian.ru/sale/flat/298600567
298600544;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.36;12/16;5583030;;https://www.cian.ru/sale/flat/298600544
298600525;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.36;11/16;5583030;;https://www.cian.ru/sale/flat/298600525
298600403;1;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, ИВАТУ городок;39.73;4/16;5562480;;https://www.cian.ru/sale/flat/298600403
